;grid position;session ID;trellis filenumber;mat filename;iontophoresis;voltage;isolation quality;plx file range;included trials;electrode broken?;comment/electrode;general comment;included to analysis ?;excluded due to electordes;;;;;;;;;;;;
;;;5;ma_0270_3.12PM.grating.CO.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;6;ma_0270_3.13PM.grating.CO.mat;5HT_10nA;0.1;4;;;;;;;;;;;;;;;;;;;
;;;7;ma_0270_3.14PM.grating.CO.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;8;ma_0270_3.16PM.grating.TF.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;;9;ma_0270_3.19PM.grating.CO.mat;control;;4.5;;;;;;;;;;;;;;;;;;;
;;;10;ma_0270_3.20PM.grating.CO.mat;NaCl_10nA;0.1;4.5;;;;;;;;;;;;;;;;;;;
;;;11;ma_0270_3.21PM.grating.CO.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;271;2;ma_0271_3.54PM.grating.XPos.mat;;;2;;;no;;;;;;;;;;;;;;;;
;;;3;ma_0271_3.55PM.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0271_3.56PM.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
12/21/15;"-3;-3";272;1;ma_0272_12.43PM.grating.XPos;;;1;;;yes;"NaCl side; 50 um";;;no (?);exclude NaCl;;;;;;;;;;;
;;;2;ma_0272_12.44PM.grating.YPos;;;5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0272_12.45PM.grating.ORxM;control;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0272_12.48PM.grating.SF;control;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0272_12.49PM.grating.CO;control;;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_0272_12.50PM.grating.CO;5HT_10nA;1.1;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_0272_12.51PM.grating.CO;control;;2;;;;;;;;;;;;;;;;;;;
;;;8;ma_0272_12.52PM.grating.CO;5HT_30nA;2.4;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_0272_12.54PM.grating.CO;5HT_30nA;2.4;1;;;;;;;;;;;;;;;;;;;
;;;10;ma_0272_12.55PM.grating.CO;control;;1;;;;;;;;;;;;;;;;;;;
;;;11;ma_0272_12.57PM.grating.TF;control;;1;;;;;;;;;;;;;;;;;;;
;;;12;ma_0272_12.59PM.grating.CO;control;;1;;;;;;;;;;;;;;;;;;;
;;;13;ma_0272_1.02PM.grating.SF;control;;1;;;;;;;;;;;;;;;;;;;
;;;14;ma_0272_1.03PM.grating.CO;control;;1;;;;;;;;;;;;;;;;;;;
;;;15;ma_0272_1.06PM.grating.CO;NaCl_30nA;0.9;1;;;;;;;;;;;;;;;;;;;
;;;16;ma_0272_1.07PM.grating.CO;control;;1;;;;;;;;;;;;;;;;;;;
;;;17;ma_0272_1.10PM.grating.ORxCOxRC;control;;1;;;;;;;;;;;;;;;;;;;
;;273;1;ma_0273_2.38PM.grating.XPos.mat;;;2;;;yes ;"NaCl side; 50 um";;;no (?);exclude NaCl;;;;;;;;;;;
;;;2;ma_0273_2.39PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0273_2.40PM.grating.ORxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0273_2.43PM.grating.SF.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0273_2.44PM.grating.OR.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_0273_2.46PM.grating.CO.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;7;ma_0273_2.47PM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;274;1;ma_0274_2.50PM.grating.XPos.mat;;;NaN;;;;"NaCl side; 50 um";;;;;;;;;;;;;;;
12/22/15;"+6;-5";275;1;ma_0275_2.32PM.grating.XPos.mat;;;"c1=2; c2=3.5";;;yes;"NaCl side; 300um";;;no (?);exclude NaCl;;;;;;;;;;;
;;;2;ma_0275_2.32PM.grating.YPos.mat;;;"c1=2.5; c2=3.5";;;;;;;;;;;;;;;;;;;
;;;3;ma_0275_2.33PM.grating.ORxM.mat;control;;"c1=4;c2=4";;;;;;;;;;;;;;;;;;;
;;;4;ma_0275_2.36PM.grating.SF.mat;control;;"c1=3;c2=4";;;;;;;;;;;;;;;;;;;
;;;5;ma_0275_2.38PM.grating.ORxCOxRC.mat;control;;"c1=3;c2=4.5";;;;;;;;;;;;;;;;;;;
;;;6;ma_0275_2.52PM.grating.ORxCOxRC.mat;5HT_10nA;1.3;"c1=2; c2=2.5";;;;;;;;;;;;;;;;;;;
12/23/15;"+6;-2";276;1;ma_0276_11.32AM.grating.XPos.mat;;;1.5;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0276_11.33AM.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0276_11.34AM.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;4;ma_0276_11.37AM.grating.OR.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;5;ma_0276_11.38AM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;6;ma_0276_11.39AM.grating.ORxCOxRC.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_0276_11.40AM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;8;ma_0276_11.41AM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_0276_11.42AM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;10;ma_0276_11.43AM.grating.ORxCOxRC.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;11;ma_0276_11.44AM.grating.ORxCOxRC.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;277;1;ma_0277_1.02PM.grating.XPos.mat;;;2.5;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0277_1.03PM.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_0277_1.04PM.grating.ORxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0277_1.07PM.grating.SF.mat;control;;"c1=3;c2=4";;;;;;;;;;;;;;;;;;;
;;;7;ma_0277_1.08PM.grating.ORxCOxRC.mat;control;;"c1=4.5; c2=4.5";;;;;;;;;;;;;;;;;;;
;;;8;ma_0277_1.20PM.grating.ORxCOxRC.mat;5HT_10nA;1.6;"c1=4.5; c2=2";;;;;;;;;;;;;;;;;;;
01/30/2016;"-2;-5";278;2;ma_0278_12.49PM.grating.XPos.mat;;;"c1=2;c2=4";;;no;;;;;;;;;;;;;;;;
;;;3;ma_0278_12.50PM.grating.XPos.mat;;;"c1=2;c2=4";;;;;;;;;;;;;;;;;;;
;;;4;ma_0278_12.51PM.grating.YPos.mat;;;5;;;;;;;;;;;;;;;;;;;
;;279;1;ma_0279_2.58PM.grating.XPos.mat;;;3.5;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0279_2.58PM.grating.YPos.mat;;;3.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0279_3.00PM.grating.ORxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;280;1;ma_0280_3.29PM.grating.XPos.mat;;;2.5;1.5-end;1-end;no;;;;;;;;;;;;;;;;
;;;2;ma_0280_3.30PM.grating.YPos.mat;;;2;4.5-end;5-end;;;;;;;;;;;;;;;;;
;;;3;ma_0280_3.31PM.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;5;ma_0280_3.35PM.grating.SF.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;6;ma_0280_3.37PM.grating.SF.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;7;ma_0280_3.39PM.grating.CO.mat;control;;1.5;6-end;11-end;;;;;;;;;;;;;;;;;
;;;8;ma_0280_3.40PM.grating.CO.mat;5HT_5nA;0.1;2;7-end;14-end;;;;;;;;;;;;;;;;;
;;;9;ma_0280_3.41PM.grating.CO.mat;control;;2;7-end;10-end;;;;;;;;;;;;;;;;;
;;;10;ma_0280_3.43PM.grating.CO.mat;5HT_5nA+ SB_10nA;"0.1;0.2";2;7-end;9-end;;;;;;;;;;;;;;;;;
;;;11;ma_0280_3.45PM.grating.CO.mat;control;;2;7-end;9-end;;;;;;;;;;;;;;;;;
;;;12;ma_0280_3.46PM.grating.CO.mat;control;;2;7-end;10-end;;;;;;;;;;;;;;;;;
;;;13;ma_0280_3.49PM.grating.CO.mat;SB_16nA;0.6;2;4-end;5-end;;;;;;;;;;;;;;;;;
;;;14;ma_0280_3.50PM.grating.CO.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;15;ma_0280_3.51PM.grating.CO.mat;5HT_5nA+ SB_16nA;"0.1;0.6";2;;;;;;;;;;;;;;;;;;;
;;;16;ma_0280_3.55PM.grating.CO.mat;control;;2.5;0-25;1-35;;;;;;;;;;;;;;;;;
01/31/2016;"+1;-4";281;2;ma_0281_12.55PM.grating.XPos.mat;;;1;;;yes;"both side; 100um SB; 30 um 5HT";;;yes;;;;;;;;;;;;
;;;3;ma_0281_12.56PM.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0281_12.57PM.grating.ORxM.mat;contorl;;1.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0281_1.00PM.grating.SF.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_0281_1.01PM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;7;ma_0281_1.03PM.grating.CO.mat;5HT_10nA;0;1.5;;;;;;;;;;;;;;;;;;;
;;;8;ma_0281_1.04PM.grating.CO.mat;5HT_10nA;0;1.5;;;;;;;;;;;;;;;;;;;
;;;9;ma_0281_1.06PM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;10;ma_0281_1.08PM.grating.CO.mat;5HT_10nA;0;1.5;;;;;;;;;;;;;;;;;;;
;;;11;ma_0281_1.10PM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;12;ma_0281_1.13PM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;13;ma_0281_1.15PM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;14;ma_0281_1.17PM.grating.CO.mat;5HT_16nA;0.1;2;;;;;;;;;;;;;;;;;;;
;;;15;ma_0281_1.19PM.grating.CO.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;16;ma_0281_1.21PM.grating.CO.mat;SB_30nA;0.9;2;;;;;;;;;;;;;;;;;;;
;;;17;ma_0281_1.24PM.grating.CO.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;18;ma_0281_1.27PM.grating.CO.mat;5HT_30nA;0.6;3;;;;;;;;;;;;;;;;;;;
;;;19;ma_0281_1.29PM.grating.CO.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;20;ma_0281_1.35PM.grating.CO.mat;5HT_30nA+ SB_30nA;"2.3;2.3";3.5;;;;;;;;;;;;;;;;;;;
;;;21;ma_0281_1.38PM.grating.CO.mat;control;;4.5;;;;;;;;;;;;;;;;;;;
;;282;2;ma_0282_3.07PM.grating.XPos.mat;;;1.5;;;yes;"both side; 100um SB; 30 um 5HT";;;yes;;;;;;;;;;;;
;;;3;ma_0282_3.08PM.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0282_3.09PM.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;5;ma_0282_3.12PM.grating.SF.mat;control;;2;6-end;8-end;;;;;;;;;;;;;;;;;
;;;6;ma_0282_3.14PM.grating.CO.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;7;ma_0282_3.15PM.grating.CO.mat;5HT_20nA;0.5;3;;;;;;;;;;;;;;;;;;;
;;;8;ma_0282_3.17PM.grating.CO.mat;control;;2.5;10-end;14-end;;;;;;;;;;;;;;;;;
;;;9;ma_0282_3.19PM.grating.CO.mat;5HT_30nA;1;2;;;;;;;;;;;;;;;;;;;
;;;10;ma_0282_3.22PM.grating.CO.mat;control;;2.5;10-end;14-end;;;;;;;;;;;;;;;;;
;;;11;ma_0282_3.23PM.grating.CO.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;12;ma_0282_3.24PM.grating.CO.mat;SB_30nA;1;2;10-end;15-end;;;;;;;;;;;;;;;;;
;;;13;ma_0282_3.29PM.grating.CO.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;14;ma_0282_3.31PM.grating.CO.mat;control;;2;7-end;9-end;;;;;;;;;;;;;;;;;
02/01/2016;"-3;-3";283;1;ma_0283_3.14PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0283_3.15PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0283_3.16PM.grating.ORxM.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0283_3.20PM.grating.SF.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;284;1;ma_0284_4.39PM.grating.XPos.mat;;;3;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0284_4.40PM.grating.YPos.mat;;;3;;;;;;;;;;;;;;;;;;;
;;;3;ma_0284_4.41PM.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
02/02/2016;"-2;-2";285;2;ma_0285_12.39PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;3;ma_0285_12.40PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0285_12.41PM.grating.ORxM.mat;;;2.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0285_12.44PM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;6;ma_0285_12.45PM.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
02/03/2016;"-1;-4";286;1;ma_0286_12.39.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0286_12.41.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_0286_12.41.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0286_12.44.grating.SFxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0286_12.46.grating.OR.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_0286_12.48.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;7;ma_0286_12.49.grating.CO.mat;5HT_15nA;0.8;4.5;;;;;;;;;;;;;;;;;;;
;;;8;ma_0286_12.50.grating.CO.mat;control;;5 ;;;;;;;;;;;;;;;;;;;
;;287;2;ma_0287_13.19.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;4;ma_0287_13.20.grating.YPos.mat;;;3.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0287_13.21.grating.ORxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_0287_13.30.grating.ORxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;7;ma_0287_13.33.grating.SF.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;;9;ma_0287_13.35.grating.SF.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;;10;ma_0287_13.37.grating.SF.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;288;1;ma_0288_14.06.grating.XPos.mat;;;3;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0288_14.07.grating.YPos.mat;;;3;;;;;;;;;;;;;;;;;;;
;;;3;ma_0288_14.08.grating.ORxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;4;ma_0288_14.11.grating.SF.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0288_14.12.grating.SF.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;6;ma_0288_14.13.grating.CO.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;7;ma_0288_14.14.grating.CO.mat;5HT_15nA;0.7;3;;;;;;;;;;;;;;;;;;;
;;;8;ma_0288_14.16.grating.CO.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;9;ma_0288_14.17.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;10;ma_0288_14.19.grating.CO.mat;SB_20nA;0.7;2.5;;;;;;;;;;;;;;;;;;;
;;;11;ma_0288_14.20.grating.CO.mat;5HT_16nA+ SB_20nA;"0.7;0.7";2;;;;;;;;;;;;;;;;;;;
;;;12;ma_0288_14.23.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;13;ma_0288_14.25.grating.CO.mat;SB_30nA;1.3;1.5;;;;;;;;;;;;;;;;;;;
;;;14;ma_0288_14.27.grating.CO.mat;5HT_16nA+ SB_30nA;"0.7;1.3";1.5;;;;;;;;;;;;;;;;;;;
;;;15;ma_0288_14.28.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;16;ma_0288_14.32.grating.CO.mat;SB_40nA;2;5;;;;;;;;;;;;;;;;;;;
;;;17;ma_0288_14.34.grating.CO.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;289;1;ma_0289_15.10.grating.XPos.mat;;;3;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0289_15.11.grating.XPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_0289_15.12.grating.YPos.mat;;;3;;;;;;;;;;;;;;;;;;;
;;;4;ma_0289_15.13.grating.ORxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0289_15.16.grating.SF.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;290;1;ma_0290_15.33.grating.XPos.mat;;;3.5;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0290_15.34.grating.XPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0290_15.35.grating.YPos.mat;;;2.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0290_15.36.grating.ORxM.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0290_15.40.grating.SF.mat;control;;5;;;;;;;;;;;;;;;;;;;
02/04/2016;"2;-3";291;1;ma_0291_11.33.grating.XPos.mat;;;2.5;;;no;;;;no (?);;;;;;;;;;;;
;;;2;ma_0291_11.34.grating.XPos.mat;;;3;;;;;;;;;;;;;;;;;;;
;;;3;ma_0291_11.36.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0291_11.37.grating.ORxM.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0291_11.40.grating.SF.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_0291_11.41.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_0291_11.43.grating.CO.mat;5HT_16nA;2.4;1;;;;;;;;;;;;;;;;;;;
;;;8;ma_0291_11.45.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_0291_11.46.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;10;ma_0291_11.49.grating.CO.mat;5HT_30nA;4.9;1;;;;possible clocked;;;;;;;;;;;;;;;
;;;11;ma_0291_11.51.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;12;ma_0291_11.52.grating.CO.mat;SB_31nA;1.5;1;;;;;;;;;;;;;;;;;;;
;;;13;ma_0291_11.54.grating.CO.mat;control;;2.5;0-26;1-17;;;;;;;;;;;;;;;;;
;;292;15;ma_0292_12.17.grating.XPos.mat;;;1;;;no;;;;no (?);;;;;;;;;;;;
;;;16;ma_0292_12.18.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;1;ma_0292_12.19.grating.ORxM.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0292_12.23.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0292_12.25.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;5;ma_0292_12.26.grating.CO.mat;5HT_16nA;2.6;1;;;;;first 59 trials 21nA;;;;;;;;;;;;;;
;;;6;ma_0292_12.27.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_0292_12.29.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;8;ma_0292_12.31.grating.TF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_0292_12.32.grating.TF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;10;ma_0292_12.34.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;11;ma_0292_12.36.grating.CO.mat;SB_32nA;1.4;1;;;;;;;;;;;;;;;;;;;
;;;12;ma_0292_12.37.grating.CO.mat;5HT_16nA+ SB_32nA;"2.6;1.4";1;;;;;;;;;;;;;;;;;;;
;;;13;ma_0292_12.38.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;14;ma_0292_12.40.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;293;1;ma_0293_12.47.grating.XPos.mat;;;5;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0293_12.47.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0293_12.48.grating.YPos.mat;;;5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0293_12.49.grating.ORxM.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;294;2;ma_0294_13.06.grating.XPos.mat;;;1.5;;;no;;;;;;;;;;;;;;;;
;;;3;ma_0294_13.08.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0294_13.09.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;5;ma_0294_13.12.grating.SF.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;295;1;ma_0295_13.33.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0295_13.34.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0295_13.35.grating.ORxM.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0295_13.38.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;5;ma_0295_13.39.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;6;ma_0295_13.40.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;8;ma_0295_13.42.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_0295_13.43.grating.CO.mat;5HT_16nA;2.4;1;;;;;;;;;;;;;;;;;;;
;;;10;ma_0295_13.45.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;11;ma_0295_13.46.grating.CO.mat;control;;1;6.5-end;10-end;;;;;;;;;;;;;;;;;
;;;12;ma_0295_13.48.grating.TF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;13;ma_0295_13.50.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;14;ma_0295_13.51.grating.CO.mat;SB_32nA;1.4;1;;;;;;;;;;;;;;;;;;;
;;;15;ma_0295_13.53.grating.CO.mat;5HT_16nA+ SB_32nA;"3.1;1.4";1;;;;;;;;;;;;;;;;;;;
02/08/2016;"+4;-5";296;2;ma_0296_13.06.grating.XPos.mat;;;"c1=3;c2=4";;;no;;;;;;;;;;;;;;;;
;;;3;ma_0296_13.07.grating.YPos.mat;;;"c1=2.5;c2=3.5";;;;;;;;;;;;;;;;;;;
;;;4;ma_0296_13.08.grating.ORxM.mat;control;;c1=4;;;;;;;;;;;;;;;;;;;
;;297;1;ma_0297_14.14.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0297_14.15.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0297_14.15.grating.ORxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0297_14.19.grating.SF.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;5;ma_0297_14.20.grating.CO.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;298;1;ma_0298_16.16.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0298_16.17.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_0298_16.18.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0298_16.22.grating.SF.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0298_16.23.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;6;ma_0298_16.24.grating.CO.mat;5HT_16nA;1.7;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_0298_16.25.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_0298_16.27.grating.TF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;10;ma_0298_16.29.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;11;ma_0298_16.30.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;12;ma_0298_16.32.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;13;ma_0298_16.34.grating.CO.mat;Ket_16nA;0.5;1;;;;;;;;;;;;;;;;;;;
;;;14;ma_0298_16.35.grating.CO.mat;5HT_10nA+ Ket_16nA;"1.1;0.5";1;;;;;;;;;;;;;;;;;;;
;;;15;ma_0298_16.37.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;16;ma_0298_16.38.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;17;ma_0298_16.40.grating.CO.mat;5HT_10nA;0.9;1;;;;;;;;;;;;;;;;;;;
;;;18;ma_0298_16.41.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;20;ma_0298_16.43.grating.OR.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;21;ma_0298_16.44.grating.CO.mat;control;;4.5;;;;;;;;;;;;;;;;;;;
02/09/2016;"0;-3";299;2;ma_0299_12.52.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;4;ma_0299_12.53.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0299_12.54.grating.ORxM.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_0299_12.58.grating.SF.mat;control;;1.5;7.5-end;13-end;;;;;;;;;;;;;;;;;
;;;7;ma_0299_12.59.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;8;ma_0299_13.00.grating.CO.mat;5HT_10nA;0.2;2;;;;;;;;;;;;;;;;;;;
;;;10;ma_0299_13.02.grating.CO.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;11;ma_0299_13.04.grating.CO.mat;5HT_20nA;0.7;3.5;;;;;;;;;;;;;;;;;;;
;;;12;ma_0299_13.05.grating.CO.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;13;ma_0299_13.07.grating.CO.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;;14;ma_0299_13.09.grating.CO.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;300;2;ma_0300_13.28.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;3;ma_0300_13.29.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0300_13.30.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_0300_13.34.grating.SF.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
